#! FIELDS chi2 ff8 dff8_chi2
#! SET normalisation  1.000000
#! SET min_chi2 -pi
#! SET max_chi2 pi
#! SET nbins_chi2  200
#! SET periodic_chi2 false
 1.790708 2.754528 8.001918
 1.822124 3.030292 9.117562
 1.853540 3.314338 9.233135
 1.884956 3.659037 13.420786
 1.916372 4.139088 16.039926
 1.947787 4.661301 18.417477
 1.979203 5.347182 24.612296
 2.010619 6.108791 22.002156
 2.042035 6.637042 11.184441
 2.073451 6.916805 9.586295
 2.104867 7.345930 17.189037
 2.136283 7.902648 17.344429
 2.167699 8.478680 20.886543
 2.199115 9.271385 28.848266
 2.230531 10.156650 25.256126
 2.261947 10.779777 13.273085
 2.293363 10.979035 2.164695
 2.324779 11.188863 13.687871
 2.356194 11.776023 21.001422
 2.387610 12.463244 24.275575
 2.419026 13.354933 30.615761
 2.450442 14.164568 18.819166
 2.481858 14.576099 7.068719
 2.513274 14.526082 -7.208380
 2.544690 14.602140 18.198402
 2.576106 15.701960 47.180201
 2.607522 17.154969 41.139214
 2.638938 18.461423 49.071334
 2.670354 20.433956 69.105456
 2.701770 21.165263 -45.078333
 2.733186 18.972312 -65.682380
 2.764602 17.836736 -2.195253
 2.796017 18.954459 73.296589
 2.827433 22.118647 110.495692
 2.858849 24.038814 9.451046
 2.890265 24.173344 4.087874
 2.921681 23.094977 -83.403922
 2.953097 20.476381 -60.331652
 2.984513 19.826940 20.738313
 3.015929 21.805680 105.095101
 3.047345 26.385092 184.289693
 3.078761 32.726649 186.749644
 3.110177 35.888291 21.365573
 3.141593 37.035147 59.134942
